date,parent_region,region,confirmed,recovered,deaths
2020-03-10,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",742.0,40.0,6.0
2020-03-10,global,Brunei,1.0,0.0,0.0
2020-03-10,China,Shanghai,344.0,319.0,3.0
2020-03-10,Kanada,Alberta,7.0,0.0,0.0
2020-03-10,China,Tibet,1.0,1.0,0.0
2020-03-10,global,Georgien,15.0,0.0,0.0
2020-03-10,Kanada,Quebec,4.0,0.0,0.0
2020-03-10,China,Shaanxi,245.0,227.0,1.0
2020-03-10,global,Albanien,10.0,0.0,0.0
2020-03-10,global,Brasilien,31.0,0.0,0.0
2020-03-10,global,Niederlande,382.0,0.0,4.0
2020-03-10,China,Hebei,318.0,307.0,6.0
2020-03-10,global,Irak,71.0,3.0,7.0
2020-03-10,global,Israel,83.0,4.0,0.0
2020-03-10,global,Zypern,3.0,0.0,0.0
2020-03-10,global,Japan,581.0,101.0,10.0
2020-03-10,China,Fujian,296.0,295.0,1.0
2020-03-10,Frankreich,Saint Barthélemy,1.0,0.0,0.0
2020-03-10,Großbritannien,Gibraltar,1.0,1.0,0.0
2020-03-10,China,Guangxi,252.0,234.0,2.0
2020-03-10,global,Thailand,53.0,33.0,1.0
2020-03-10,USA,Hawaii,2.0,0.0,0.0
2020-03-10,global,Ägypten,59.0,1.0,1.0
2020-03-10,USA,Georgia,17.0,0.0,0.0
2020-03-11,Frankreich,Réunion,1.0,0.0,0.0
2020-03-11,Deutschland,Rheinland-Pfalz,29.0,1.0,0.0
2020-03-11,Australien,Northern Territory,1.0,0.0,0.0
2020-03-11,USA,Virginia,9.0,0.0,0.0
2020-03-11,global,Aserbaidschan,11.0,3.0,0.0
2020-03-11,global,Taiwan,48.0,17.0,1.0
2020-03-11,Deutschland,Saarland,14.0,0.0,0.0
2020-03-11,USA,Arizona,9.0,1.0,0.0
2020-03-11,Deutschland,Sachsen-Anhalt,15.0,0.0,0.0
2020-03-11,global,Philippinen,49.0,2.0,1.0
2020-03-11,global,Liechtenstein,1.0,0.0,0.0
2020-03-11,USA,Tennessee,9.0,0.0,0.0
2020-03-11,USA,Delaware,1.0,0.0,0.0
2020-03-11,Deutschland,Schleswig-Holstein,27.0,0.0,0.0
2020-03-11,global,Polen,31.0,0.0,0.0
2020-03-11,USA,South Carolina,10.0,0.0,0.0
2020-03-11,Deutschland,Thüringen,10.0,0.0,0.0
2020-03-11,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-11,global,Indien,62.0,4.0,1.0
2020-03-11,USA,North Carolina,7.0,0.0,0.0
2020-03-11,global,Ecuador,17.0,0.0,0.0
2020-03-11,USA,Michigan,2.0,0.0,0.0
2020-03-11,global,Tunesien,7.0,0.0,0.0
2020-03-11,global,Bahrain,195.0,35.0,0.0
2020-03-11,global,Vietnam,38.0,16.0,0.0
2020-03-11,China,Gansu,127.0,88.0,2.0
2020-03-11,global,Bosnien und Herzegowina,7.0,0.0,0.0
2020-03-11,global,Katar,262.0,0.0,0.0
2020-03-11,global,Italien,12462.0,1045.0,827.0
2020-03-11,USA,Maryland,9.0,0.0,0.0
2020-03-11,USA,Montana,1.0,0.0,0.0
2020-03-11,USA,New Mexico,3.0,0.0,0.0
2020-03-11,global,Thailand,59.0,34.0,1.0
2020-03-11,USA,Iowa,13.0,0.0,0.0
2020-03-11,global,Monaco,1.0,0.0,0.0
2020-03-11,global,Slowenien,57.0,0.0,0.0
2020-03-11,China,Shanxi,133.0,131.0,0.0
2020-03-11,USA,Pennsylvania,16.0,0.0,0.0
2020-03-11,USA,South Dakota,8.0,0.0,1.0
2020-03-11,global,Schweden,500.0,1.0,1.0
2020-03-11,global,Luxemburg,7.0,0.0,0.0
2020-03-11,global,Südafrika,13.0,0.0,0.0
2020-03-11,Australien,Tasmania,3.0,0.0,0.0
2020-03-11,global,Kuwait,72.0,2.0,0.0
2020-03-11,China,Hubei (Wuhan),67773.0,49134.0,3046.0
2020-03-11,global,Russland,20.0,3.0,0.0
2020-03-11,global,Irland,43.0,0.0,1.0
2020-03-11,global,Bhutan,1.0,0.0,0.0
2020-03-11,global,Iran,9000.0,2959.0,354.0
2020-03-11,global,Spanien,2277.0,183.0,54.0
2020-03-11,USA,Texas,21.0,0.0,0.0
2020-03-11,Australien,Western Australia,9.0,0.0,1.0
2020-03-11,global,Nigeria,2.0,0.0,0.0
2020-03-11,global,Kamerun,2.0,0.0,0.0
2020-03-11,USA,Oregon,19.0,0.0,0.0
2020-03-11,China,Tianjin,136.0,131.0,3.0
2020-03-11,global,Neuseeland,5.0,0.0,0.0
2020-03-11,Australien,South Australia,9.0,2.0,0.0
2020-03-11,global,Südkorea,7755.0,288.0,60.0
2020-03-11,global,Kolumbien,9.0,0.0,0.0
2020-03-11,USA,New Jersey,23.0,0.0,1.0
2020-03-11,global,Frankreich,2281.0,12.0,48.0
2020-03-11,global,Mexiko,8.0,4.0,0.0
2020-03-11,USA,Florida,28.0,0.0,2.0
2020-03-11,global,Litauen,3.0,0.0,0.0
2020-03-11,global,Costa Rica,13.0,0.0,0.0
2020-03-11,China,Guangdong,1356.0,1282.0,8.0
2020-03-11,China,Qinghai,18.0,18.0,0.0
2020-03-11,China,Henan,1273.0,1249.0,22.0
2020-03-11,global,Belgien,314.0,1.0,3.0
2020-03-11,global,Island,85.0,1.0,0.0
2020-03-11,global,Peru,11.0,0.0,0.0
2020-03-11,USA,Colorado,34.0,0.0,0.0
2020-03-11,global,Algerien,20.0,0.0,0.0
2020-03-11,China,Guizhou,146.0,133.0,2.0
2020-03-11,global,Serbien,12.0,0.0,0.0
2020-03-11,USA,Georgia,23.0,0.0,0.0
2020-03-11,global,Belarus,9.0,3.0,0.0
2020-03-11,China,Zhejiang,1215.0,1195.0,1.0
2020-03-11,global,Ägypten,60.0,27.0,1.0
2020-03-11,USA,"Kreuzfahrtschiff ""Grand Princess""",21.0,0.0,0.0
2020-03-11,global,San Marino,62.0,0.0,2.0
2020-03-11,China,Hunan,1018.0,995.0,4.0
2020-03-11,global,Slowakei,10.0,0.0,0.0
2020-03-11,USA,Massachusetts,95.0,1.0,0.0
2020-03-11,global,Kroatien,19.0,0.0,0.0
2020-03-11,global,Estland,16.0,0.0,0.0
2020-03-11,China,Macau,10.0,10.0,0.0
2020-03-11,China,Anhui,990.0,984.0,6.0
2020-03-11,global,Togo,1.0,0.0,0.0
2020-03-11,China,Jiangxi,935.0,932.0,1.0
2020-03-11,global,Libanon,61.0,1.0,3.0
2020-03-11,global,Rumänien,45.0,6.0,0.0
2020-03-11,global,Moldawien,3.0,0.0,0.0
2020-03-11,China,Hainan,168.0,159.0,6.0
2020-03-11,global,Malta,6.0,0.0,0.0
2020-03-11,global,Bolivien,2.0,0.0,0.0
2020-03-11,global,Schweiz,652.0,4.0,4.0
2020-03-11,global,Martinique,3.0,0.0,0.0
2020-03-11,USA,California,177.0,2.0,3.0
2020-03-11,China,Shandong,760.0,726.0,6.0
2020-03-11,Dänemark,Färöer,2.0,0.0,0.0
2020-03-11,China,Jiangsu,631.0,627.0,0.0
2020-03-11,global,Bulgarien,7.0,0.0,1.0
2020-03-11,global,Norwegen,598.0,1.0,0.0
2020-03-11,China,Chongqing,576.0,554.0,6.0
2020-03-11,Frankreich,Saint Martin,2.0,0.0,0.0
2020-03-11,China,Sichuan,539.0,488.0,3.0
2020-03-11,global,Malediven,8.0,0.0,0.0
2020-03-11,global,Honduras,2.0,0.0,0.0
2020-03-11,USA,Arkansas,1.0,0.0,0.0
2020-03-11,global,Nordmazedonien,7.0,0.0,0.0
2020-03-11,Großbritannien,Kanalinseln,2.0,0.0,0.0
2020-03-11,global,Oman,18.0,9.0,0.0
2020-03-11,China,Yunnan,174.0,170.0,2.0
2020-03-11,China,Heilongjiang,482.0,436.0,13.0
2020-03-11,global,Bangladesch,3.0,0.0,0.0
2020-03-11,Kanada,New Brunswick,1.0,0.0,0.0
2020-03-11,global,Griechenland,99.0,0.0,1.0
2020-03-11,Frankreich,Französisch-Guyana,5.0,0.0,0.0
2020-03-11,global,Singapur,178.0,96.0,0.0
2020-03-11,USA,New York,220.0,0.0,0.0
2020-03-11,global,Dänemark,442.0,1.0,0.0
2020-03-11,global,Paraguay,5.0,0.0,0.0
2020-03-11,USA,Washington,366.0,1.0,29.0
2020-03-11,global,Österreich,246.0,4.0,0.0
2020-03-11,China,Peking (Beijing),435.0,326.0,8.0
2020-03-11,Kanada,Ontario,41.0,4.0,0.0
2020-03-11,global,Brunei,11.0,0.0,0.0
2020-03-11,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",742.0,325.0,7.0
2020-03-11,China,Shanghai,344.0,320.0,3.0
2020-03-11,Kanada,Alberta,19.0,0.0,0.0
2020-03-11,global,Georgien,24.0,0.0,0.0
2020-03-11,China,Tibet,1.0,1.0,0.0
2020-03-11,China,Shaanxi,245.0,232.0,1.0
2020-03-11,Kanada,Quebec,8.0,0.0,0.0
2020-03-11,global,Demokratische Republik Kongo,1.0,0.0,0.0
2020-03-11,global,Niederlande,503.0,0.0,5.0
2020-03-11,global,Elfenbeinküste,1.0,0.0,0.0
2020-03-11,global,Brasilien,38.0,0.0,0.0
2020-03-11,global,Albanien,12.0,0.0,1.0
2020-03-11,global,Japan,639.0,118.0,15.0
2020-03-11,China,Hebei,318.0,307.0,6.0
2020-03-11,global,Irak,71.0,15.0,7.0
2020-03-11,global,Zypern,6.0,0.0,0.0
2020-03-11,global,Israel,109.0,4.0,0.0
2020-03-11,China,Fujian,296.0,295.0,1.0
2020-03-11,Frankreich,Saint Barthélemy,1.0,0.0,0.0
2020-03-11,Großbritannien,Gibraltar,1.0,1.0,0.0
2020-03-11,global,Jamaica,1.0,0.0,0.0
2020-03-11,global,Pakistan,19.0,2.0,0.0
2020-03-11,global,Türkei,1.0,0.0,0.0
2020-03-11,global,Vereinigte Arabische Emirate,74.0,17.0,0.0
2020-03-11,Deutschland,Nordrhein-Westfalen,801.0,6.0,3.0
2020-03-11,Deutschland,Niedersachsen,78.0,1.0,0.0
2020-03-11,USA,Indiana,11.0,0.0,0.0
2020-03-11,global,Ungarn,13.0,0.0,0.0
2020-03-11,China,Hong Kong,126.0,65.0,3.0
2020-03-11,Deutschland,Mecklenburg-Vorpommern,17.0,0.0,0.0
2020-03-11,USA,Kentucky,8.0,0.0,0.0
2020-03-11,global,Finnland,59.0,1.0,0.0
2020-03-11,Deutschland,Hessen,48.0,0.0,0.0
2020-03-11,global,Ukraine,1.0,0.0,0.0
2020-03-11,Deutschland,Hamburg,54.0,0.0,0.0
2020-03-11,China,Ningxia,75.0,72.0,0.0
2020-03-11,global,Afghanistan,7.0,0.0,0.0
2020-03-11,Deutschland,Bremen,32.0,1.0,0.0
2020-03-11,USA,District of Columbia,10.0,0.0,0.0
2020-03-11,global,Jordanien,1.0,0.0,0.0
2020-03-11,Deutschland,Brandenburg,24.0,0.0,0.0
2020-03-11,global,Sri Lanka,2.0,1.0,0.0
2020-03-11,Deutschland,Berlin,90.0,0.0,0.0
2020-03-11,USA,Nevada,7.0,0.0,0.0
2020-03-11,USA,Vermont,1.0,0.0,0.0
2020-03-11,Deutschland,Bayern,366.0,14.0,0.0
2020-03-11,USA,New Hampshire,5.0,0.0,0.0
2020-03-11,global,Chile,23.0,0.0,0.0
2020-03-11,Deutschland,Baden-Württemberg,335.0,2.0,0.0
2020-03-11,global,Armenien,1.0,0.0,0.0
2020-03-11,USA,Minnesota,5.0,0.0,0.0
2020-03-11,global,Kambodscha,3.0,1.0,0.0
2020-03-11,USA,Missouri,1.0,0.0,0.0
2020-03-11,global,Argentinien,19.0,0.0,1.0
2020-03-11,USA,Louisiana,6.0,0.0,0.0
2020-03-11,China,Innere Mongolei,75.0,71.0,1.0
2020-03-11,China,Liaoning,125.0,111.0,1.0
2020-03-11,global,Dominikanische Republik,5.0,0.0,0.0
2020-03-11,USA,Nebraska,5.0,0.0,0.0
2020-03-11,global,Senegal,4.0,1.0,0.0
2020-03-11,Australien,Queensland,20.0,8.0,0.0
2020-03-11,USA,Kansas,1.0,0.0,0.0
2020-03-11,global,Panama,8.0,0.0,1.0
2020-03-11,USA,Ohio,4.0,0.0,0.0
2020-03-11,global,Großbritannien,456.0,18.0,8.0
2020-03-11,global,Saudiarabien,21.0,1.0,0.0
2020-03-11,global,Mongolei,1.0,0.0,0.0
2020-03-11,USA,Rhode Island,5.0,0.0,0.0
2020-03-11,global,Nepal,1.0,1.0,0.0
2020-03-11,Australien,Victoria,21.0,7.0,0.0
2020-03-11,global,Indonesien,34.0,2.0,1.0
2020-03-11,USA,Wisconsin,6.0,1.0,0.0
2020-03-11,global,Vatikan,1.0,0.0,0.0
2020-03-11,global,Marokko,5.0,0.0,1.0
2020-03-11,China,Jilin,93.0,91.0,1.0
2020-03-11,China,Xinjiang,76.0,73.0,3.0
2020-03-11,global,Portugal,59.0,0.0,0.0
2020-03-11,global,Burkina Faso,2.0,0.0,0.0
2020-03-11,USA,Connecticut,3.0,0.0,0.0
2020-03-11,global,Lettland,10.0,1.0,0.0
2020-03-11,Australien,New South Wales,65.0,4.0,2.0
2020-03-11,global,Malaysia,149.0,26.0,0.0
2020-03-11,China,Guangxi,252.0,238.0,2.0
2020-03-11,USA,Hawaii,2.0,0.0,0.0
2020-03-11,global,Tschechien,91.0,0.0,0.0
2020-03-11,global,Andorra,1.0,0.0,0.0
2020-03-11,USA,Utah,3.0,0.0,0.0
2020-03-11,USA,Oklahoma,2.0,0.0,0.0
2020-03-11,Kanada,British Columbia,39.0,4.0,1.0
2020-03-11,USA,Illinois,25.0,2.0,0.0
2020-03-11,Deutschland,Sachsen,26.0,0.0,0.0
2020-03-12,global,Spanien,2277.0,183.0,55.0
2020-03-12,global,Bhutan,1.0,0.0,0.0
2020-03-12,USA,Texas,27.0,0.0,0.0
2020-03-12,global,Singapur,178.0,96.0,0.0
2020-03-12,global,Japan,639.0,118.0,16.0
2020-03-12,global,Georgien,24.0,0.0,0.0
2020-03-12,USA,Hawaii,2.0,0.0,0.0
2020-03-12,global,Kamerun,2.0,0.0,0.0
2020-03-12,USA,Oregon,24.0,0.0,0.0
2020-03-12,USA,Delaware,1.0,0.0,0.0
2020-03-12,global,Litauen,3.0,0.0,0.0
2020-03-12,China,Jiangxi,935.0,934.0,1.0
2020-03-12,China,Peking (Beijing),435.0,334.0,8.0
2020-03-12,global,Frankreich,2281.0,12.0,48.0
2020-03-12,global,Lettland,10.0,1.0,0.0
2020-03-12,USA,New Jersey,29.0,0.0,1.0
2020-03-12,USA,Connecticut,5.0,0.0,0.0
2020-03-12,China,Fujian,296.0,295.0,1.0
2020-03-12,Australien,South Australia,9.0,2.0,0.0
2020-03-12,global,Kolumbien,9.0,0.0,0.0
2020-03-12,global,Rumänien,49.0,6.0,0.0
2020-03-12,USA,Florida,35.0,0.0,2.0
2020-03-12,Australien,New South Wales,65.0,4.0,2.0
2020-03-12,USA,Arkansas,6.0,0.0,0.0
2020-03-12,global,Mexiko,12.0,4.0,0.0
2020-03-12,China,Xinjiang,76.0,73.0,3.0
2020-03-12,global,Guyana,1.0,0.0,1.0
2020-03-12,China,Qinghai,18.0,18.0,0.0
2020-03-12,global,Costa Rica,22.0,0.0,0.0
2020-03-12,China,Yunnan,174.0,170.0,2.0
2020-03-12,global,Südkorea,7869.0,333.0,66.0
2020-03-12,global,Belgien,314.0,1.0,3.0
2020-03-12,global,Marokko,6.0,0.0,1.0
2020-03-12,USA,Wisconsin,8.0,1.0,0.0
2020-03-12,USA,Colorado,45.0,0.0,0.0
2020-03-12,China,Anhui,990.0,984.0,6.0
2020-03-12,China,Hebei,318.0,308.0,6.0
2020-03-12,global,Peru,15.0,0.0,0.0
2020-03-12,China,Hong Kong,129.0,67.0,3.0
2020-03-12,Australien,Victoria,21.0,7.0,0.0
2020-03-12,USA,Georgia,31.0,0.0,1.0
2020-03-12,global,Aserbaidschan,11.0,3.0,0.0
2020-03-12,USA,Rhode Island,5.0,0.0,0.0
2020-03-12,global,Nordmazedonien,7.0,0.0,0.0
2020-03-12,global,Neuseeland,5.0,0.0,0.0
2020-03-12,global,Ägypten,67.0,27.0,1.0
2020-03-12,global,Serbien,19.0,0.0,0.0
2020-03-12,USA,"Kreuzfahrtschiff ""Grand Princess""",21.0,0.0,0.0
2020-03-12,China,Sichuan,539.0,498.0,3.0
2020-03-12,global,Saudiarabien,45.0,1.0,0.0
2020-03-12,global,Afghanistan,7.0,0.0,0.0
2020-03-12,USA,Ohio,5.0,0.0,0.0
2020-03-12,global,Slowakei,16.0,0.0,0.0
2020-03-12,USA,Massachusetts,108.0,1.0,0.0
2020-03-12,global,Estland,16.0,0.0,0.0
2020-03-12,China,Tianjin,136.0,132.0,3.0
2020-03-12,global,Kroatien,19.0,0.0,0.0
2020-03-12,global,Österreich,302.0,4.0,1.0
2020-03-12,China,Macau,10.0,10.0,0.0
2020-03-12,Australien,Queensland,20.0,8.0,0.0
2020-03-12,global,Nigeria,2.0,0.0,0.0
2020-03-12,global,Senegal,4.0,1.0,0.0
2020-03-12,USA,Nebraska,10.0,0.0,0.0
2020-03-12,global,Libanon,61.0,1.0,3.0
2020-03-12,global,Togo,1.0,0.0,0.0
2020-03-12,China,Hunan,1018.0,999.0,4.0
2020-03-12,USA,Vermont,2.0,0.0,0.0
2020-03-12,global,Moldawien,3.0,0.0,0.0
2020-03-12,China,Shaanxi,245.0,232.0,2.0
2020-03-12,global,Iran,10075.0,2959.0,429.0
2020-03-12,China,Innere Mongolei,75.0,71.0,1.0
2020-03-12,global,Bolivien,2.0,0.0,0.0
2020-03-12,global,Malta,6.0,0.0,0.0
2020-03-12,global,Schweiz,652.0,4.0,4.0
2020-03-12,China,Chongqing,576.0,564.0,6.0
2020-03-12,global,Martinique,3.0,0.0,0.0
2020-03-12,USA,California,221.0,6.0,4.0
2020-03-12,Australien,Western Australia,9.0,0.0,1.0
2020-03-12,China,Guangxi,252.0,241.0,2.0
2020-03-12,global,Argentinien,19.0,0.0,1.0
2020-03-12,Dänemark,Färöer,2.0,0.0,0.0
2020-03-12,USA,Minnesota,9.0,0.0,0.0
2020-03-12,global,Armenien,4.0,0.0,0.0
2020-03-12,USA,Missouri,1.0,0.0,0.0
2020-03-12,global,Kambodscha,3.0,1.0,0.0
2020-03-12,global,Dänemark,615.0,1.0,0.0
2020-03-12,Frankreich,Saint Martin,2.0,0.0,0.0
2020-03-12,global,Bulgarien,7.0,0.0,1.0
2020-03-12,global,Irland,43.0,0.0,1.0
2020-03-12,USA,New Hampshire,6.0,0.0,0.0
2020-03-12,China,Hubei (Wuhan),67781.0,50318.0,3056.0
2020-03-12,global,Honduras,2.0,0.0,0.0
2020-03-12,global,Malediven,8.0,0.0,0.0
2020-03-12,Frankreich,Réunion,1.0,0.0,0.0
2020-03-12,global,San Marino,69.0,0.0,3.0
2020-03-12,global,Chile,23.0,0.0,0.0
2020-03-12,China,Zhejiang,1215.0,1197.0,1.0
2020-03-12,Großbritannien,Kanalinseln,2.0,0.0,0.0
2020-03-12,USA,Nevada,14.0,0.0,0.0
2020-03-12,USA,Louisiana,19.0,0.0,0.0
2020-03-12,global,Kuwait,80.0,5.0,0.0
2020-03-12,global,Thailand,70.0,34.0,1.0
2020-03-12,global,Sri Lanka,2.0,1.0,0.0
2020-03-12,Kanada,New Brunswick,1.0,0.0,0.0
2020-03-12,global,Bangladesch,3.0,0.0,0.0
2020-03-12,USA,Wyoming,1.0,0.0,0.0
2020-03-12,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",742.0,325.0,7.0
2020-03-12,Frankreich,Französisch-Guyana,5.0,0.0,0.0
2020-03-12,USA,District of Columbia,10.0,0.0,0.0
2020-03-12,USA,New York,328.0,0.0,0.0
2020-03-12,China,Jiangsu,631.0,629.0,0.0
2020-03-12,USA,South Dakota,8.0,0.0,1.0
2020-03-12,China,Shanghai,344.0,321.0,3.0
2020-03-12,global,Paraguay,5.0,0.0,0.0
2020-03-12,USA,Washington,442.0,1.0,31.0
2020-03-12,global,Belarus,12.0,3.0,0.0
2020-03-12,China,Ningxia,75.0,72.0,0.0
2020-03-12,global,Jordanien,1.0,0.0,0.0
2020-03-12,China,Liaoning,125.0,112.0,1.0
2020-03-12,Kanada,Ontario,42.0,4.0,0.0
2020-03-12,global,Brunei,11.0,0.0,0.0
2020-03-12,global,Israel,131.0,4.0,0.0
2020-03-12,global,Dominikanische Republik,5.0,0.0,0.0
2020-03-12,China,Shanxi,133.0,132.0,0.0
2020-03-12,global,Finnland,59.0,1.0,0.0
2020-03-12,global,Ukraine,1.0,0.0,0.0
2020-03-12,USA,Kentucky,10.0,0.0,0.0
2020-03-12,China,Tibet,1.0,1.0,0.0
2020-03-12,Kanada,Alberta,19.0,0.0,0.0
2020-03-12,global,Luxemburg,19.0,0.0,0.0
2020-03-12,global,Norwegen,702.0,1.0,0.0
2020-03-12,USA,Kansas,1.0,0.0,0.0
2020-03-12,global,Demokratische Republik Kongo,1.0,0.0,0.0
2020-03-12,Kanada,Quebec,9.0,0.0,0.0
2020-03-12,global,Niederlande,503.0,0.0,5.0
2020-03-12,China,Guizhou,146.0,137.0,2.0
2020-03-12,global,Ungarn,13.0,0.0,0.0
2020-03-12,global,Elfenbeinküste,1.0,0.0,0.0
2020-03-12,USA,Indiana,13.0,0.0,0.0
2020-03-12,USA,North Dakota,1.0,0.0,0.0
2020-03-12,global,Algerien,24.0,8.0,1.0
2020-03-12,global,Monaco,2.0,0.0,0.0
2020-03-12,USA,New Mexico,5.0,0.0,0.0
2020-03-12,global,Zypern,6.0,0.0,0.0
2020-03-12,USA,Arizona,9.0,1.0,0.0
2020-03-12,global,Oman,18.0,9.0,0.0
2020-03-12,global,Irak,71.0,15.0,8.0
2020-03-12,China,Shandong,760.0,734.0,6.0
2020-03-12,global,Vereinigte Arabische Emirate,85.0,17.0,0.0
2020-03-12,Frankreich,Saint Barthélemy,1.0,0.0,0.0
2020-03-12,global,Albanien,23.0,0.0,1.0
2020-03-12,Großbritannien,Gibraltar,1.0,1.0,0.0
2020-03-12,global,Panama,11.0,0.0,1.0
2020-03-12,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-12,global,Jamaica,2.0,0.0,0.0
2020-03-12,Australien,Northern Territory,1.0,0.0,0.0
2020-03-12,USA,Virginia,17.0,0.0,0.0
2020-03-12,Australien,Tasmania,3.0,0.0,0.0
2020-03-12,Deutschland,Thüringen,18.0,0.0,0.0
2020-03-12,USA,Montana,1.0,0.0,0.0
2020-03-12,global,Türkei,1.0,0.0,0.0
2020-03-12,global,Taiwan,49.0,20.0,1.0
2020-03-12,Deutschland,Schleswig-Holstein,31.0,0.0,0.0
2020-03-12,Deutschland,Sachsen-Anhalt,27.0,0.0,0.0
2020-03-12,Deutschland,Sachsen,49.0,0.0,0.0
2020-03-12,global,Mongolei,1.0,0.0,0.0
2020-03-12,global,Philippinen,52.0,2.0,2.0
2020-03-12,global,Bahrain,195.0,35.0,0.0
2020-03-12,global,Liechtenstein,1.0,0.0,0.0
2020-03-12,USA,Tennessee,18.0,0.0,0.0
2020-03-12,global,Griechenland,99.0,0.0,1.0
2020-03-12,USA,Mississippi,1.0,0.0,0.0
2020-03-12,Deutschland,Saarland,29.0,0.0,0.0
2020-03-12,Deutschland,Rheinland-Pfalz,52.0,1.0,0.0
2020-03-12,global,Polen,49.0,0.0,1.0
2020-03-12,USA,South Carolina,12.0,0.0,0.0
2020-03-12,Deutschland,Nordrhein-Westfalen,1041.0,6.0,4.0
2020-03-12,global,Indonesien,34.0,2.0,1.0
2020-03-12,global,Vatikan,1.0,0.0,0.0
2020-03-12,global,Island,103.0,1.0,0.0
2020-03-12,global,Indien,73.0,4.0,1.0
2020-03-12,USA,North Carolina,15.0,0.0,0.0
2020-03-12,global,Katar,262.0,0.0,0.0
2020-03-12,global,Nepal,1.0,1.0,0.0
2020-03-12,China,Henan,1273.0,1249.0,22.0
2020-03-12,China,Heilongjiang,482.0,441.0,13.0
2020-03-12,global,Tunesien,7.0,0.0,0.0
2020-03-12,USA,Maryland,12.0,0.0,0.0
2020-03-12,China,Jilin,93.0,91.0,1.0
2020-03-12,global,Großbritannien,456.0,18.0,8.0
2020-03-12,global,Vietnam,39.0,16.0,0.0
2020-03-12,China,Gansu,127.0,88.0,2.0
2020-03-12,global,Pakistan,20.0,2.0,0.0
2020-03-12,Deutschland,Niedersachsen,129.0,1.0,0.0
2020-03-12,global,Portugal,59.0,0.0,0.0
2020-03-12,global,Burkina Faso,2.0,0.0,0.0
2020-03-12,Deutschland,Mecklenburg-Vorpommern,23.0,0.0,0.0
2020-03-12,global,Italien,12462.0,1045.0,827.0
2020-03-12,global,Bosnien und Herzegowina,11.0,0.0,0.0
2020-03-12,Deutschland,Hessen,99.0,0.0,0.0
2020-03-12,USA,Michigan,2.0,0.0,0.0
2020-03-12,USA,Iowa,16.0,0.0,0.0
2020-03-12,global,Malaysia,149.0,26.0,0.0
2020-03-12,global,Brasilien,52.0,0.0,0.0
2020-03-12,Deutschland,Hamburg,88.0,0.0,0.0
2020-03-12,global,Tschechien,94.0,0.0,0.0
2020-03-12,global,Slowenien,89.0,0.0,0.0
2020-03-12,USA,Pennsylvania,22.0,0.0,0.0
2020-03-12,Deutschland,Bremen,38.0,1.0,0.0
2020-03-12,Deutschland,Brandenburg,30.0,0.0,0.0
2020-03-12,global,Andorra,1.0,1.0,0.0
2020-03-12,global,Schweden,599.0,1.0,1.0
2020-03-12,USA,Utah,5.0,0.0,0.0
2020-03-12,global,Kuba,3.0,0.0,0.0
2020-03-12,USA,Illinois,32.0,2.0,0.0
2020-03-12,China,Hainan,168.0,160.0,6.0
2020-03-12,Deutschland,Berlin,137.0,0.0,0.0
2020-03-12,global,Südafrika,17.0,0.0,0.0
2020-03-12,Deutschland,Bayern,500.0,14.0,1.0
2020-03-12,Kanada,British Columbia,46.0,4.0,1.0
2020-03-12,global,Russland,28.0,3.0,0.0
2020-03-12,Deutschland,Baden-Württemberg,454.0,2.0,1.0
2020-03-12,China,Guangdong,1356.0,1289.0,8.0
2020-03-12,USA,Oklahoma,2.0,0.0,0.0
2020-03-12,global,Ecuador,17.0,0.0,0.0
2020-03-13,global,Sudan,1.0,0.0,1.0
2020-03-13,global,Österreich,504.0,6.0,1.0
2020-03-13,global,Belgien,559.0,1.0,3.0
2020-03-13,Australien,Australian Capital Territory,1.0,0.0,0.0
2020-03-13,USA,New Hampshire,6.0,0.0,0.0
2020-03-13,USA,Colorado,49.0,0.0,0.0
2020-03-13,China,Gansu,127.0,88.0,2.0
2020-03-13,global,Katar,320.0,0.0,0.0
2020-03-13,China,Hainan,168.0,160.0,6.0
2020-03-13,global,Nordmazedonien,14.0,1.0,0.0
2020-03-13,global,Peru,28.0,0.0,0.0
2020-03-13,China,Sichuan,539.0,503.0,3.0
2020-03-13,global,Chile,43.0,0.0,0.0
2020-03-13,USA,Georgia,42.0,0.0,1.0
2020-03-13,global,Guinea,1.0,0.0,0.0
2020-03-13,USA,Nevada,17.0,0.0,0.0
2020-03-13,global,Nigeria,2.0,0.0,0.0
2020-03-13,global,Mongolei,1.0,0.0,0.0
2020-03-13,USA,Michigan,16.0,0.0,0.0
2020-03-13,China,Guangxi,252.0,243.0,2.0
2020-03-13,China,Guizhou,146.0,140.0,2.0
2020-03-13,global,Serbien,35.0,0.0,0.0
2020-03-13,USA,"Kreuzfahrtschiff ""Grand Princess""",21.0,0.0,0.0
2020-03-13,global,Sri Lanka,6.0,1.0,0.0
2020-03-13,global,Iran,11364.0,2959.0,514.0
2020-03-13,global,Belarus,27.0,3.0,0.0
2020-03-13,global,Ägypten,80.0,27.0,2.0
